Facies,Formation,Well Name,Depth,GR,ILD,DeltaPHI,PHIND,PE,NM_M,RELPOS,GR_clipped,GR_median_7,GR_median_9,GR_median_11,GR_median_15,1_GR,2_GR,3_GR,4_GR,5_GR,6_GR,7_GR,8_GR,9_GR,1_ILD,2_ILD,3_ILD,4_ILD,5_ILD,6_ILD,7_ILD,8_ILD,9_ILD,1_PHIND,2_PHIND,3_PHIND,4_PHIND,5_PHIND,6_PHIND,7_PHIND,8_PHIND,9_PHIND,1_PE,2_PE,3_PE,4_PE,5_PE,6_PE,7_PE,8_PE,9_PE
3,A1 SH,SHRIMPLIN,2798.0,76.11,3.9810717055349722,14.8,13.375,3.6,1,0.7659999999999999,76.11,75.65,75.65,75.65,74.95,0.01313887793982394,8.724104538575865,0.11462494466661233,4.3321796622793,0.11462494466661233,5792.7321,0.00017263011351759214,8.6643593245586,0.1154153426169158,0.251188643150958,1.9952623149688795,0.5011872336272724,1.3815510557964275,0.5011872336272724,15.848931924611133,0.06309573444801933,2.763102111592855,0.36191206825270983,0.07476635514018691,3.6571847095819483,0.2734343708098653,2.59338729278207,0.2734343708098653,178.890625,0.005590007860948555,5.18677458556414,0.19279804500916728,0.2777777777777778,1.8973665961010275,0.5270462766947299,1.2809338454620642,0.5270462766947299,12.96,0.07716049382716049,2.561867690924129,0.3903402207470267
3,A1 SH,SHRIMPLIN,2798.5,74.95,3.8282474331682264,13.3,12.69,3.7,1,0.745,74.95,76.11,76.11,75.65,74.58,0.0133422281521014,8.657366805212773,0.115508563111578,4.316821224548606,0.115508563111578,5617.5025000000005,0.00017801505206272716,8.633642449097213,0.11582596869118274,0.26121613543992067,1.956590767934937,0.5110930790373909,1.3424071092155285,0.5110930790373909,14.655478409559114,0.06823386941416697,2.684814218431057,0.3724652503458421,0.07880220646178093,3.562302626111375,0.280717307022173,2.540814281726296,0.280717307022173,161.03609999999998,0.006209787743245149,5.081628563452592,0.19678730696534294,0.27027027027027023,1.9235384061671346,0.5198752449100363,1.308332819650179,0.5198752449100363,13.690000000000001,0.07304601899196493,2.616665639300358,0.3821657551430145
3,A1 SH,SHRIMPLIN,2799.0,71.87,3.6391503612720717,11.3,12.475,3.5,1,0.723,71.87,76.89,76.11,75.65,73.97,0.013914011409489354,8.477617589865682,0.11795766787067873,4.274858931480352,0.11795766787067873,5165.2969,0.00019359971350339995,8.549717862960703,0.11696292392667418,0.27478941531023965,1.9076557239900682,0.5242036010084629,1.2917502371696599,0.5242036010084629,13.24341535194665,0.07550922276654337,2.5835004743393197,0.38707173075156126,0.08016032064128256,3.531996602489872,0.2831259801595088,2.5237266416375825,0.2831259801595088,155.62562499999999,0.006425677005313232,5.047453283275165,0.1981197138195453,0.2857142857142857,1.8708286933869707,0.5345224838248488,1.252762968495368,0.5345224838248488,12.25,0.08163265306122448,2.505525936990736,0.399117800073964
3,A1 SH,SHRIMPLIN,2799.5,83.42,3.443499307633385,13.3,14.93,3.4,1,0.7020000000000001,83.42,76.11,76.11,74.95,73.79,0.011987532965715655,9.133454987024352,0.10948759274783447,4.423888088768799,0.10948759274783447,6958.8964000000005,0.00014370094660411958,8.847776177537598,0.11302275056852844,0.29040226544644504,1.8556668094335753,0.5388898453732869,1.2364881949378026,0.5388898453732869,11.857687481671602,0.08433347577642752,2.472976389875605,0.40437102598068136,0.06697923643670463,3.8639358172723313,0.258803470681335,2.703372611551099,0.258803470681335,222.9049,0.00448621811364398,5.406745223102198,0.18495415610248334,0.29411764705882354,1.8439088914585775,0.5423261445466404,1.2237754316221157,0.5423261445466404,11.559999999999999,0.08650519031141869,2.4475508632442313,0.40857169304114027
2,A1 SH,SHRIMPLIN,2800.0,90.1,3.303695410368148,14.3,16.555,3.2,1,0.6809999999999999,90.1,74.95,74.95,74.95,73.79,0.011098779134295229,9.492101980067428,0.1053507433969748,4.500920164614292,0.1053507433969748,8118.009999999999,0.00012318289827186713,9.001840329228584,0.11108839564206038,0.30269134281013055,1.8176070560954996,0.550173920510715,1.1950416632639098,0.550173920510715,10.914403364487567,0.09162204901219996,2.3900833265278196,0.4183954546274102,0.06040471156750227,4.068783602011785,0.24577369991010486,2.8066881709992098,0.24577369991010486,274.068025,0.003648729179553142,5.6133763419984195,0.17814590347669257,0.3125,1.7888543819998317,0.5590169943749475,1.1631508098056809,0.5590169943749475,10.240000000000002,0.09765624999999999,2.3263016196113617,0.42986687176319927
2,A1 SH,SHRIMPLIN,2800.5,78.15,2.930893245250321,11.8,15.96,3.1,1,0.638,78.15,71.87,71.87,71.87,71.87,0.012795905310300703,8.84024886527523,0.1131189873995551,4.358630056867486,0.1131189873995551,6107.422500000001,0.00016373519271018175,8.717260113734971,0.11471494333688559,0.3411929116219285,1.7119851767028595,0.5841172070928303,1.0753072384282194,0.5841172070928303,8.590135215053959,0.1164126029410491,2.150614476856439,0.46498338533538736,0.06265664160401002,3.994996871087636,0.2503130871608794,2.7700855920216627,0.2503130871608794,254.72160000000002,0.00392585473709336,5.540171184043325,0.18049983778121823,0.3225806451612903,1.760681686165901,0.5679618342470648,1.1314021114911006,0.5679618342470648,9.610000000000001,0.10405827263267428,2.262804222982201,0.4419295270193889
2,A1 SH,SHRIMPLIN,2801.0,69.3,2.741574171927882,9.5,15.12,3.1,1,0.617,69.3,69.3,69.3,69.3,69.3,0.01443001443001443,8.324662155306964,0.12012499502607454,4.238444906195857,0.12012499502607454,4802.49,0.00020822531645042468,8.476889812391715,0.11796779504414187,0.36475394692560786,1.655769963469528,0.6039486293763798,1.008532270731392,0.6039486293763798,7.516228940182052,0.13304544179780917,2.0170645414627835,0.4957699565105616,0.06613756613756615,3.888444419044716,0.25717224993681986,2.716018370751387,0.25717224993681986,228.6144,0.004374177654600935,5.432036741502774,0.1840930110725558,0.3225806451612903,1.760681686165901,0.5679618342470648,1.1314021114911006,0.5679618342470648,9.610000000000001,0.10405827263267428,2.262804222982201,0.4419295270193889
2,A1 SH,SHRIMPLIN,2801.5,63.54,2.618183008218985,8.8,15.19,3.0,1,0.596,63.54,63.87,63.87,63.87,66.2,0.015738117721120555,7.971198153351853,0.12545165491583024,4.15166962884137,0.12545165491583024,4037.3316,0.0002476883494038488,8.30333925768274,0.12043347489080865,0.38194427084004656,1.6180800376430657,0.618016400138416,0.962480568871511,0.618016400138416,6.854882264526615,0.14588142602753487,1.924961137743022,0.519491007061306,0.06583278472679395,3.8974350539810154,0.2565790028953927,2.7206373166076814,0.2565790028953927,230.7361,0.004333955544884394,5.441274633215363,0.18378046825566663,0.3333333333333333,1.7320508075688772,0.5773502691896258,1.0986122886681098,0.5773502691896258,9.0,0.1111111111111111,2.1972245773362196,0.45511961331341866
2,A1 SH,SHRIMPLIN,2802.0,63.87,2.5176769277588558,7.2,15.39,2.9,1,0.574,63.87,63.54,63.67,63.87,66.2,0.01565680288085173,7.991870869827665,0.12512714685811283,4.1568497675734974,0.12512714685811283,4079.3768999999998,0.000245135476449847,8.313699535146995,0.12028339438686714,0.3971915494694403,1.5867189189515754,0.6302313459908514,0.9233366222906124,0.6302313459908514,6.338697112569271,0.15776112696993483,1.8466732445812248,0.5415143165875957,0.0649772579597141,3.9230090491866063,0.25490637096729085,2.733717947850788,0.25490637096729085,236.8521,0.004222044051963229,5.467435895701576,0.18290109277480263,0.3448275862068966,1.70293863659264,0.5872202195147035,1.0647107369924282,0.5872202195147035,8.41,0.11890606420927467,2.1294214739848565,0.4696111184267655
2,A1 SH,SHRIMPLIN,2802.5,58.32,2.4322040090738155,6.6,14.885,2.8,1,0.5529999999999999,58.32,63.54,63.67,63.67,66.2,0.017146776406035666,7.636753236814713,0.130945700219731,4.065945087700403,0.130945700219731,3401.2224,0.00029401194111858134,8.131890175400805,0.12297263962381438,0.4111497211045222,1.5595525028269537,0.6412095765851616,0.8887978458957018,0.6412095765851616,5.915616341754741,0.16904409316432636,1.7775956917914035,0.5625576190456629,0.06718172657037286,3.858108344772085,0.25919437989735206,2.7003539944677395,0.25919437989735206,221.563225,0.004513384384976343,5.400707988935479,0.18516090891207537,0.35714285714285715,1.6733200530681511,0.5976143046671968,1.0296194171811581,0.5976143046671968,7.839999999999999,0.1275510204081633,2.0592388343623163,0.4856163274085056
2,A1 SH,SHRIMPLIN,2803.0,56.61,2.338837238659355,5.5,14.8,3.0,1,0.532,56.61,63.54,63.54,63.67,66.2,0.01766472354707649,7.523961722390672,0.13290870380481667,4.036185648048568,0.13290870380481667,3204.6920999999998,0.0003120424579946386,8.072371296097137,0.12387933648238952,0.4275628861515862,1.5293257464187788,0.6538829300047418,0.8496538993148028,0.6538829300047418,5.470159628939716,0.18281002161427426,1.6993077986296057,0.5884749077279835,0.06756756756756756,3.847076812334269,0.25993762245501817,2.6946271807700692,0.25993762245501817,219.04000000000002,0.004565376186997808,5.3892543615401385,0.18555442606984698,0.3333333333333333,1.7320508075688772,0.5773502691896258,1.0986122886681098,0.5773502691896258,9.0,0.1111111111111111,2.1972245773362196,0.45511961331341866
2,A1 SH,SHRIMPLIN,2803.5,55.97,2.249054605835781,6.1,14.46,3.0,1,0.511,55.97,61.27,63.54,63.67,66.2,0.017866714311238163,7.481310045707236,0.1336664292604473,4.024815832903268,0.1336664292604473,3132.6409,0.0003192194802794026,8.049631665806537,0.12422928669492166,0.4446312674691087,1.4996848355023735,0.6668067692136221,0.8105099527339041,0.6668067692136221,5.058246620031142,0.19769696401118603,1.6210199054678083,0.6168955708853009,0.06915629322268325,3.8026306683663087,0.26297584151910847,2.671386216730619,0.26297584151910847,209.09160000000003,0.004782592892301747,5.342772433461238,0.1871687429052943,0.3333333333333333,1.7320508075688772,0.5773502691896258,1.0986122886681098,0.5773502691896258,9.0,0.1111111111111111,2.1972245773362196,0.45511961331341866
2,A1 SH,SHRIMPLIN,2804.0,63.67,2.2080047330188997,6.0,14.745,3.0,1,0.489,63.67,61.27,63.67,63.67,66.2,0.01570598397989634,7.979348344319854,0.12532351726590002,4.153713494028934,0.12532351726590002,4053.8689000000004,0.00024667793277676045,8.307426988057868,0.12037421471624424,0.4528975799036208,1.485935642287007,0.6729766562843178,0.7920892719899516,0.6729766562843178,4.875284901033862,0.20511621788255657,1.5841785439799032,0.6312419795105405,0.0678195998643608,3.839921874205255,0.2604219650190068,2.6909040422672397,0.2604219650190068,217.41502499999999,0.004599498125762008,5.381808084534479,0.1858111594268228,0.3333333333333333,1.7320508075688772,0.5773502691896258,1.0986122886681098,0.5773502691896258,9.0,0.1111111111111111,2.1972245773362196,0.45511961331341866
2,A1 SH,SHRIMPLIN,2804.5,66.2,2.197859872784825,6.8,15.135,3.0,1,0.46799999999999997,66.2,63.67,63.67,63.87,66.2,0.015105740181268881,8.136338242723197,0.12290541152149845,4.192680462942962,0.12290541152149845,4382.4400000000005,0.00022818338642400122,8.385360925885925,0.11925545111754968,0.4549880601500485,1.4825180851459536,0.674528027697922,0.7874841018039637,0.674528027697922,4.830588020397728,0.20701413487910417,1.5749682036079276,0.6349334530749294,0.06607201850016518,3.890372732785382,0.2570447791731339,2.7170099424736818,0.2570447791731339,229.06822499999998,0.00436551162868617,5.4340198849473635,0.1840258263997292,0.3333333333333333,1.7320508075688772,0.5773502691896258,1.0986122886681098,0.5773502691896258,9.0,0.1111111111111111,2.1972245773362196,0.45511961331341866
2,A1 SH,SHRIMPLIN,2805.0,61.27,2.2181964198002193,6.1,15.48,3.0,1,0.447,61.27,66.2,66.2,66.2,66.2,0.016321201240411292,7.827515570089912,0.12775445683189018,4.115290326737563,0.12775445683189018,3754.0129,0.00026638160993000315,8.230580653475126,0.12149811077761309,0.45081670454146006,1.4893610777109154,0.6714288529259522,0.79669444217594,0.6714288529259522,4.9203953568145105,0.20323570109362213,1.59338888435188,0.6275931819411152,0.06459948320413436,3.9344631145812006,0.2541642838876744,2.739548868161581,0.2541642838876744,239.6304,0.004173093230241238,5.479097736323162,0.1825118017827268,0.3333333333333333,1.7320508075688772,0.5773502691896258,1.0986122886681098,0.5773502691896258,9.0,0.1111111111111111,2.1972245773362196,0.45511961331341866
3,A1 SH,SHRIMPLIN,2805.5,69.48,2.2594357702209775,5.8,14.675,3.0,1,0.40399999999999997,69.48,69.48,69.48,69.48,66.2,0.014392630972941852,8.335466393669883,0.11996929179144909,4.241038941372905,0.11996929179144909,4827.4704,0.00020714782632328516,8.48207788274581,0.11789563993914673,0.4425883723626266,1.5031419660900223,0.6652731562017413,0.8151151229198921,0.6652731562017413,5.105049999754062,0.195884467350599,1.6302302458397842,0.6134102851740846,0.06814310051107325,3.830796261875591,0.2610423347104321,2.68614536571416,0.2610423347104321,215.35562500000003,0.004643482147262231,5.37229073142832,0.18614033565792,0.3333333333333333,1.7320508075688772,0.5773502691896258,1.0986122886681098,0.5773502691896258,9.0,0.1111111111111111,2.1972245773362196,0.45511961331341866
3,A1 SH,SHRIMPLIN,2806.0,76.37,2.2594357702209775,5.2,13.635,3.0,1,0.38299999999999995,76.37,76.37,76.37,70.98,66.2,0.013094146916328401,8.738993077008358,0.11442965925112422,4.335589948900293,0.11442965925112422,5832.376900000001,0.00017145668346639254,8.671179897800586,0.11532455926253432,0.4425883723626266,1.5031419660900223,0.6652731562017413,0.8151151229198921,0.6652731562017413,5.105049999754062,0.195884467350599,1.6302302458397842,0.6134102851740846,0.07334066740007335,3.6925600875273514,0.27081482123412914,2.612640016297552,0.27081482123412914,185.91322499999998,0.005378853494688181,5.225280032595103,0.19137730298893782,0.3333333333333333,1.7320508075688772,0.5773502691896258,1.0986122886681098,0.5773502691896258,9.0,0.1111111111111111,2.1972245773362196,0.45511961331341866
2,A1 SH,SHRIMPLIN,2806.5,82.2,2.2284351492703034,7.4,15.055,3.0,1,0.36200000000000004,82.2,82.2,76.37,70.98,66.2,0.0121654501216545,9.06642156531451,0.11029709933472638,4.409155302062135,0.11029709933472638,6756.84,0.0001479981766624635,8.81831060412427,0.11340040568907907,0.44874538993313223,1.492794409578996,0.6698846094165265,0.8012996123619277,0.6698846094165265,4.965923214503359,0.2013724249862389,1.6025992247238554,0.6239863245736378,0.06642311524410495,3.8800773188172424,0.2577268229038354,2.711710161933697,0.2577268229038354,226.65302499999999,0.004412030238731647,5.423420323867394,0.18438548743847105,0.3333333333333333,1.7320508075688772,0.5773502691896258,1.0986122886681098,0.5773502691896258,9.0,0.1111111111111111,2.1972245773362196,0.45511961331341866
2,A1 SH,SHRIMPLIN,2807.0,90.25,2.2181964198002193,11.5,20.23,3.1,1,0.34,90.25,82.2,76.37,70.98,66.2,0.0110803324099723,9.5,0.10526315789473684,4.502583597212991,0.10526315789473684,8145.0625,0.00012277376631548254,9.005167194425981,0.11104735519169262,0.45081670454146006,1.4893610777109154,0.6714288529259522,0.79669444217594,0.6714288529259522,4.9203953568145105,0.20323570109362213,1.59338888435188,0.6275931819411152,0.049431537320810674,4.497777228809804,0.22233204294660425,3.007166651179654,0.22233204294660425,409.2529,0.0024434768818986986,6.014333302359308,0.16626946823976635,0.3225806451612903,1.760681686165901,0.5679618342470648,1.1314021114911006,0.5679618342470648,9.610000000000001,0.10405827263267428,2.262804222982201,0.4419295270193889
2,A1 SH,SHRIMPLIN,2807.5,94.38,2.280342072000418,14.2,24.015,3.0,1,0.319,94.38,82.2,76.37,70.98,69.48,0.010595465140919687,9.714936952960631,0.10293427583132689,4.547329186298241,0.10293427583132689,8907.5844,0.00011226388155244424,9.094658372596482,0.10995465239388696,0.43853069777498566,1.5100801541641484,0.6622165037017619,0.8243254632918684,0.6622165037017619,5.19995996533516,0.19230917289101584,1.6486509265837368,0.606556538971022,0.041640641265875494,4.900510177522336,0.20406038632197945,3.1786786351167877,0.20406038632197945,576.720225,0.001733943005033333,6.357357270233575,0.1572980654527945,0.3333333333333333,1.7320508075688772,0.5773502691896258,1.0986122886681098,0.5773502691896258,9.0,0.1111111111111111,2.1972245773362196,0.45511961331341866
2,A1 SH,SHRIMPLIN,2808.0,87.44,2.38231946935869,13.9,23.58,3.1,1,0.298,87.44,82.2,76.37,70.98,70.98,0.011436413540713633,9.350935782048767,0.10694116859616616,4.470952843868283,0.10694116859616616,7645.7536,0.00013079155467421812,8.941905687736567,0.11183298448019378,0.4197589839910076,1.543476423324532,0.6478880952687799,0.8680745800587552,0.6478880952687799,5.67544605408547,0.17619760464116294,1.7361491601175103,0.5759873765295117,0.04240882103477524,4.8559242168715935,0.2059340210717385,3.160398895109225,0.2059340210717385,556.0164,0.0017985081015595944,6.32079779021845,0.158207877104931,0.3225806451612903,1.760681686165901,0.5679618342470648,1.1314021114911006,0.5679618342470648,9.610000000000001,0.10405827263267428,2.262804222982201,0.4419295270193889
2,A1 SH,SHRIMPLIN,2808.5,70.98,2.5176769277588558,11.5,18.395,3.1,1,0.27699999999999997,70.98,70.98,70.98,72.79,72.79,0.014088475626937165,8.424962907930219,0.11869488458622454,4.2623981472183505,0.11869488458622454,5038.160400000001,0.00019848514549080252,8.524796294436701,0.11730485579492404,0.3971915494694403,1.5867189189515754,0.6302313459908514,0.9233366222906124,0.6302313459908514,6.338697112569271,0.15776112696993483,1.8466732445812248,0.5415143165875957,0.054362598532209844,4.288939262801468,0.23315788327270826,2.9120788885567377,0.23315788327270826,338.37602499999997,0.002955292119174224,5.824157777113475,0.17169864524096262,0.3225806451612903,1.760681686165901,0.5679618342470648,1.1314021114911006,0.5679618342470648,9.610000000000001,0.10405827263267428,2.262804222982201,0.4419295270193889
2,A1 SH,SHRIMPLIN,2809.0,64.72,2.747894153102397,10.3,13.815,3.1,1,0.255,64.72,64.72,70.98,72.79,76.37,0.015451174289245983,8.044874144447506,0.12430275254090709,4.170070272750237,0.12430275254090709,4188.6784,0.0002387387869166561,8.340140545500473,0.11990205615173985,0.3639150361272071,1.6576773368488806,0.6032537079266128,1.010834855824386,0.6032537079266128,7.55092227665434,0.13243415351946644,2.021669711648772,0.49464063998092467,0.07238508867173363,3.71685350800916,0.26904477075708727,2.6257549583753796,0.26904477075708727,190.85422499999999,0.00523960106201474,5.251509916750759,0.1904214246668937,0.3225806451612903,1.760681686165901,0.5679618342470648,1.1314021114911006,0.5679618342470648,9.610000000000001,0.10405827263267428,2.262804222982201,0.4419295270193889
3,A1 SH,SHRIMPLIN,2809.5,54.29,2.9512092266663856,9.9,9.44,3.2,1,0.23399999999999999,54.29,64.72,70.98,72.79,76.37,0.01841959845275373,7.368174807915458,0.1357188212914986,3.9943400479173596,0.1357188212914986,2947.4040999999997,0.00033928160716068765,7.988680095834719,0.1251771241311062,0.33884415613920255,1.7179083871575882,0.5821032177708714,1.0822149937072014,0.5821032177708714,8.709635899560807,0.11481536214968827,2.164429987414403,0.46201540628005516,0.10593220338983052,3.0724582991474434,0.32547227745205964,2.244955980157409,0.32547227745205964,89.11359999999999,0.01122163171502442,4.489911960314819,0.22272151633233428,0.3125,1.7888543819998317,0.5590169943749475,1.1631508098056809,0.5590169943749475,10.240000000000002,0.09765624999999999,2.3263016196113617,0.42986687176319927
